DATE,XUDLGBD,IUDSNZC,IUDMNZC,IUDLNZC
19 Jul 2023,0.7761,4.291,4.1158,4.3958
20 Jul 2023,0.7781,4.3769,4.1812,4.4463
21 Jul 2023,0.7785,4.3607,4.1803,4.4497
24 Jul 2023,0.7802,4.3407,4.1648,4.4492
25 Jul 2023,0.7778,4.3748,4.1896,4.4739
26 Jul 2023,0.7738,4.4341,4.1971,4.4432
27 Jul 2023,0.7783,4.4391,4.2295,4.4829
28 Jul 2023,0.7774,4.4131,4.2372,4.507
31 Jul 2023,0.7774,4.3854,4.2135,4.4772
01 Aug 2023,0.7836,4.4914,4.3071,4.5527
02 Aug 2023,0.7881,4.471,4.3168,4.5787
03 Aug 2023,0.7876,4.4838,4.3899,4.6916
04 Aug 2023,0.7839,4.4206,4.3269,4.6268
07 Aug 2023,0.783,4.4682,4.3814,4.6882
08 Aug 2023,0.7861,4.4364,4.3142,4.615
09 Aug 2023,0.7854,4.4379,4.3044,4.6102
10 Aug 2023,0.7852,4.4121,4.2945,4.6146
11 Aug 2023,0.7866,4.5526,4.4533,4.7661
14 Aug 2023,0.7898,4.5931,4.4942,4.7983
15 Aug 2023,0.7846,4.6286,4.5246,4.8242
16 Aug 2023,0.7841,4.6501,4.5505,4.8619
17 Aug 2023,0.7839,4.7455,4.6445,4.9501
18 Aug 2023,0.7864,4.7116,4.6084,4.9132
21 Aug 2023,0.7857,4.7586,4.6537,4.9512
22 Aug 2023,0.7854,4.7062,4.5956,4.8907
23 Aug 2023,0.7885,4.5057,4.4118,4.7355
24 Aug 2023,0.7906,4.4794,4.359,4.6748
25 Aug 2023,0.7966,4.527,4.3832,4.6785
29 Aug 2023,0.7943,4.4927,4.3714,4.6868
30 Aug 2023,0.7857,4.4571,4.3564,4.6887
31 Aug 2023,0.7891,4.3822,4.292,4.6307
01 Sep 2023,0.7925,4.4064,4.3443,4.6991
04 Sep 2023,0.7925,4.4602,4.402,4.7793
05 Sep 2023,0.7966,4.5111,4.4451,4.802
06 Sep 2023,0.8006,4.5368,4.4751,4.8158
07 Sep 2023,0.8015,4.4652,4.4205,4.7606
08 Sep 2023,0.801,4.3818,4.3609,4.7257
11 Sep 2023,0.7981,4.4448,4.4295,4.8031
12 Sep 2023,0.8022,4.3803,4.371,4.7607
13 Sep 2023,0.8006,4.3049,4.3033,4.6902
14 Sep 2023,0.8055,4.2177,4.2251,4.6153
15 Sep 2023,0.8068,4.2775,4.308,4.712
18 Sep 2023,0.8078,4.3304,4.3556,4.7601
19 Sep 2023,0.8063,4.2846,4.3027,4.7362
20 Sep 2023,0.8066,4.1433,4.1982,4.6685
21 Sep 2023,0.8138,4.171,4.2514,4.7133
22 Sep 2023,0.8153,4.1361,4.222,4.7169
25 Sep 2023,0.8198,4.165,4.2906,4.8121
26 Sep 2023,0.8218,4.1635,4.2969,4.8201
27 Sep 2023,0.8244,4.2238,4.3219,4.7965
28 Sep 2023,0.8198,4.4023,4.5121,4.9652
29 Sep 2023,0.8192,4.2705,4.3923,4.8901
02 Oct 2023,0.8249,4.3785,4.5236,5.0151
03 Oct 2023,0.8278,4.4079,4.5578,5.0502
04 Oct 2023,0.8254,4.4297,4.5812,5.0399
05 Oct 2023,0.8224,4.3562,4.5238,5.0144
06 Oct 2023,0.8205,4.3986,4.5791,5.082
09 Oct 2023,0.819,4.2998,4.4775,5.0141
10 Oct 2023,0.8159,4.2535,4.424,4.9573
11 Oct 2023,0.8122,4.1955,4.3063,4.7892
12 Oct 2023,0.8187,4.2754,4.3927,4.8758
13 Oct 2023,0.8237,4.2677,4.3747,4.8593
16 Oct 2023,0.8204,4.3379,4.4575,4.9519
17 Oct 2023,0.8209,4.3632,4.5067,4.9913
18 Oct 2023,0.8233,4.496,4.6263,5.0714
19 Oct 2023,0.8235,4.5115,4.6651,5.1183
20 Oct 2023,0.823,4.4458,4.6449,5.151
23 Oct 2023,0.8191,4.4092,4.6085,5.1064
24 Oct 2023,0.8212,4.3455,4.5509,5.0543
25 Oct 2023,0.8235,4.3836,4.5971,5.0882
26 Oct 2023,0.825,4.358,4.591,5.1002
27 Oct 2023,0.8237,4.2906,4.5358,5.0532
30 Oct 2023,0.8226,4.327,4.5623,5.0712
31 Oct 2023,0.8241,4.2932,4.5067,5.0075
01 Nov 2023,0.8247,4.2735,4.4798,4.98
02 Nov 2023,0.8215,4.1749,4.383,4.9015
03 Nov 2023,0.8082,4.0961,4.293,4.8101
06 Nov 2023,0.8066,4.1516,4.3666,4.8715
07 Nov 2023,0.8127,4.0816,4.2795,4.7749
08 Nov 2023,0.8133,4.0656,4.2386,4.7197
09 Nov 2023,0.8139,4.0817,4.2685,4.7546
10 Nov 2023,0.8198,4.1368,4.3173,4.7934
13 Nov 2023,0.8161,4.1573,4.3251,4.7777
14 Nov 2023,0.8029,3.9991,4.1548,4.6043
15 Nov 2023,0.8036,4.035,4.2039,4.6569
16 Nov 2023,0.8036,3.942,4.1182,4.5862
17 Nov 2023,0.8043,3.9494,4.1094,4.5801
20 Nov 2023,0.8004,3.9509,4.1265,4.588
21 Nov 2023,0.7979,3.956,4.1005,4.5653
22 Nov 2023,0.8026,4.026,4.1607,4.6626
23 Nov 2023,0.798,4.1214,4.2365,4.7349
24 Nov 2023,0.7931,4.1613,4.2885,4.7801
27 Nov 2023,0.7932,4.0831,4.2152,4.6965
28 Nov 2023,0.7885,4.0326,4.1689,4.6634
29 Nov 2023,0.7876,3.9344,4.0955,4.6218
30 Nov 2023,0.7901,4.0072,4.1773,4.7011
01 Dec 2023,0.7915,3.9682,4.1664,4.7095
04 Dec 2023,0.7929,4.0086,4.1874,4.7255
05 Dec 2023,0.7929,3.8769,4.0276,4.5768
06 Dec 2023,0.7941,3.8437,3.9694,4.4785
07 Dec 2023,0.7953,3.8616,3.9854,4.4832
08 Dec 2023,0.797,3.9041,4.0283,4.5202
11 Dec 2023,0.7967,3.9662,4.0888,4.5768
12 Dec 2023,0.7961,3.8657,3.9778,4.4892
13 Dec 2023,0.7984,3.7179,3.8472,4.3539
14 Dec 2023,0.7837,3.6423,3.8064,4.3081
15 Dec 2023,0.7875,3.5771,3.7223,4.2095
18 Dec 2023,0.7908,3.5786,3.7167,4.202
19 Dec 2023,0.785,3.5086,3.6611,4.173
20 Dec 2023,0.7894,3.3766,3.5712,4.124
21 Dec 2023,0.7902,3.343,3.5577,4.1218
22 Dec 2023,0.7864,3.3084,3.5323,4.1066
27 Dec 2023,0.7819,3.258,3.4787,4.0716
28 Dec 2023,0.7831,3.2769,3.5144,4.1333
29 Dec 2023,0.7845,3.3054,3.5803,4.1895
02 Jan 2024,0.7921,3.3916,3.6776,4.3147
03 Jan 2024,0.7919,3.4576,3.7114,4.3608
04 Jan 2024,0.7875,3.5087,3.7474,4.3771
05 Jan 2024,0.7842,3.568,3.7869,4.3864
08 Jan 2024,0.7843,3.5888,3.8078,4.4169
09 Jan 2024,0.7872,3.5938,3.8169,4.4197
10 Jan 2024,0.7852,3.6035,3.8374,4.4262
11 Jan 2024,0.7865,3.6318,3.8791,4.4653
12 Jan 2024,0.7836,3.555,3.8448,4.4573
15 Jan 2024,0.7855,3.5524,3.8475,4.4708
16 Jan 2024,0.7895,3.5492,3.8556,4.5083
17 Jan 2024,0.79,3.7396,4.0095,4.638
18 Jan 2024,0.7892,3.6939,3.9775,4.6123
19 Jan 2024,0.7886,3.6916,3.9613,4.5784
22 Jan 2024,0.7861,3.6837,3.9277,4.5303
23 Jan 2024,0.7895,3.777,4.0145,4.5976
24 Jan 2024,0.7841,3.8107,4.0387,4.6265
25 Jan 2024,0.7874,3.772,4.0115,4.6089
26 Jan 2024,0.786,3.7634,4.0169,4.625
29 Jan 2024,0.7888,3.7012,3.948,4.5617
30 Jan 2024,0.7895,3.7278,3.9555,4.5636
31 Jan 2024,0.7854,3.5969,3.8427,4.4855
01 Feb 2024,0.7885,3.5449,3.7828,4.4275
02 Feb 2024,0.7901,3.7461,3.9514,4.5648
05 Feb 2024,0.7987,3.8694,4.0681,4.6599
06 Feb 2024,0.7951,3.79,3.977,4.5642
07 Feb 2024,0.7916,3.8074,3.9957,4.5634
08 Feb 2024,0.7934,3.8907,4.0709,4.62
09 Feb 2024,0.7916,3.9491,4.1114,4.632
12 Feb 2024,0.7927,3.9213,4.0941,4.613
13 Feb 2024,0.7936,4.0151,4.1565,4.6568
14 Feb 2024,0.7969,3.9186,4.0805,4.606
15 Feb 2024,0.7946,3.903,4.0715,4.6165
16 Feb 2024,0.7947,3.9691,4.127,4.663
19 Feb 2024,0.7945,3.9738,4.1347,4.6648
20 Feb 2024,0.7898,3.911,4.0751,4.6241
21 Feb 2024,0.7929,3.9548,4.1104,4.6427
22 Feb 2024,0.7923,3.9667,4.1092,4.6358
23 Feb 2024,0.7888,3.9266,4.0714,4.6197
26 Feb 2024,0.7884,3.9562,4.0935,4.6284
27 Feb 2024,0.7885,4.0015,4.1329,4.6575
28 Feb 2024,0.7903,4.0226,4.1356,4.6533
29 Feb 2024,0.7905,3.9697,4.0735,4.5605
01 Mar 2024,0.7904,3.9428,4.0525,4.5403
04 Mar 2024,0.7875,3.9905,4.0828,4.5606
05 Mar 2024,0.7854,3.8921,3.9553,4.4435
06 Mar 2024,0.7847,3.884,3.9585,4.4434
07 Mar 2024,0.7819,3.9002,3.9555,4.4159
08 Mar 2024,0.7763,3.8533,3.9339,4.4199
11 Mar 2024,0.7809,3.8303,3.9233,4.4141
12 Mar 2024,0.7822,3.8008,3.9009,4.4087
13 Mar 2024,0.7814,3.86,3.9657,4.4635
14 Mar 2024,0.7845,3.9212,4.0388,4.5265
15 Mar 2024,0.7849,3.9418,4.0523,4.5369
18 Mar 2024,0.7854,3.9267,4.0415,4.5251
19 Mar 2024,0.7867,3.8809,4.0077,4.5139
20 Mar 2024,0.7867,3.8379,3.9722,4.4802
21 Mar 2024,0.7894,3.7922,3.9509,4.4862
22 Mar 2024,0.7936,3.7447,3.8991,4.4577
25 Mar 2024,0.7908,3.8005,3.9538,4.4917
26 Mar 2024,0.7919,3.7861,3.9338,4.4591
27 Mar 2024,0.7918,3.7599,3.9078,4.4427
28 Mar 2024,0.7916,3.7501,3.8917,4.4265
02 Apr 2024,0.7957,3.8739,4.0494,4.5847
03 Apr 2024,0.7925,3.8566,4.0392,4.5894
04 Apr 2024,0.7894,3.8054,3.9755,4.5332
05 Apr 2024,0.7927,3.8635,4.0394,4.591
08 Apr 2024,0.7907,3.8847,4.0553,4.6036
09 Apr 2024,0.789,3.8352,3.9912,4.5298
10 Apr 2024,0.7958,3.9644,4.0934,4.6048
11 Apr 2024,0.7988,4.0522,4.1769,4.6907
12 Apr 2024,0.8042,3.9721,4.0902,4.6113
15 Apr 2024,0.8031,4.0715,4.2034,4.724
16 Apr 2024,0.8037,4.1351,4.2578,4.7482
17 Apr 2024,0.8032,4.1365,4.2351,4.7098
18 Apr 2024,0.8036,4.1093,4.2164,4.7085
19 Apr 2024,0.8042,4.0719,4.2108,4.7222
22 Apr 2024,0.811,4.0122,4.1684,4.6825
23 Apr 2024,0.8043,4.0666,4.2149,4.7291
24 Apr 2024,0.8043,4.1457,4.2923,4.7959
25 Apr 2024,0.8007,4.1801,4.3175,4.8143
26 Apr 2024,0.8024,4.1601,4.2794,4.7702
29 Apr 2024,0.7969,4.12,4.2423,4.7361
30 Apr 2024,0.7988,4.1938,4.316,4.7974
01 May 2024,0.8005,4.206,4.3286,4.8105
02 May 2024,0.801,4.1231,4.2587,4.7651
03 May 2024,0.7971,4.0539,4.1976,4.7156
07 May 2024,0.7966,3.9603,4.0893,4.6057
08 May 2024,0.8004,3.9551,4.0929,4.5976
09 May 2024,0.7992,3.9461,4.1053,4.6258
10 May 2024,0.7995,3.9788,4.1261,4.6409
13 May 2024,0.796,3.9833,4.1253,4.6441
14 May 2024,0.7944,3.9832,4.126,4.6413
15 May 2024,0.7906,3.8867,4.0232,4.5313
16 May 2024,0.7894,3.8835,4.0184,4.5319
17 May 2024,0.7875,3.9481,4.0886,4.5967
20 May 2024,0.7869,3.9876,4.1326,4.648
21 May 2024,0.786,3.9665,4.109,4.6257
22 May 2024,0.7859,4.0689,4.1893,4.6749
23 May 2024,0.7867,4.1157,4.219,4.6943
24 May 2024,0.7851,4.1092,4.2137,4.6992
28 May 2024,0.7827,4.1148,4.2294,4.7202
29 May 2024,0.7865,4.2235,4.3476,4.8396
30 May 2024,0.785,4.1926,4.3253,4.8141
31 May 2024,0.7855,4.1463,4.2693,4.7409
03 Jun 2024,0.783,4.0781,4.195,4.6708
04 Jun 2024,0.7825,4.0426,4.1442,4.6089
05 Jun 2024,0.7837,4.046,4.1455,4.6096
06 Jun 2024,0.7829,4.0198,4.1358,4.611
07 Jun 2024,0.7859,4.1024,4.2216,4.6869
10 Jun 2024,0.7863,4.1567,4.287,4.7587
11 Jun 2024,0.7867,4.0998,4.2327,4.73
12 Jun 2024,0.7787,3.9744,4.1044,4.6138
13 Jun 2024,0.7833,3.9833,4.118,4.629
14 Jun 2024,0.7895,3.8972,4.0186,4.5232
17 Jun 2024,0.7886,3.9437,4.0765,4.5857
18 Jun 2024,0.7881,3.8915,4.0314,4.5309
19 Jun 2024,0.7855,3.9024,4.0495,4.5519
20 Jun 2024,0.7883,3.8654,4.0351,4.5635
21 Jun 2024,0.792,3.8835,4.0538,4.5804
24 Jun 2024,0.7882,3.8982,4.0571,4.5841
25 Jun 2024,0.7892,3.8938,4.0439,4.5637
26 Jun 2024,0.7922,3.9659,4.1106,4.6212
27 Jun 2024,0.7905,3.9655,4.1054,4.6104
28 Jun 2024,0.791,3.9903,4.1534,4.6603
01 Jul 2024,0.7907,4.0643,4.251,4.7641
02 Jul 2024,0.7889,4.0408,4.2249,4.7457
03 Jul 2024,0.7836,3.9701,4.1377,4.6532
04 Jul 2024,0.7836,4.0066,4.1771,4.6864
05 Jul 2024,0.7814,3.9388,4.1037,4.6217
08 Jul 2024,0.7792,3.9198,4.0866,4.6113
09 Jul 2024,0.7814,3.9677,4.1429,4.6679
10 Jul 2024,0.7794,3.9393,4.1106,4.6345
11 Jul 2024,0.7738,3.8805,4.0551,4.5749
12 Jul 2024,0.7699,3.9101,4.0936,4.6107
15 Jul 2024,0.7702,3.8956,4.0801,4.5984
16 Jul 2024,0.7723,3.8647,4.0528,4.5656
17 Jul 2024,0.7684,3.8786,4.0577,4.5625
18 Jul 2024,0.7705,3.8338,4.0243,4.5387
19 Jul 2024,0.7742,3.8892,4.1025,4.6243
22 Jul 2024,0.7744,3.9182,4.1173,4.6359
23 Jul 2024,0.7747,3.9131,4.1162,4.6375
24 Jul 2024,0.7741,3.9008,4.1302,4.6532
25 Jul 2024,0.7766,3.8787,4.111,4.653
26 Jul 2024,0.778,3.8584,4.0849,4.6449
29 Jul 2024,0.7784,3.8179,4.0317,4.5953
30 Jul 2024,0.7796,3.8082,4.0268,4.5795
31 Jul 2024,0.7786,3.7421,3.9721,4.5312
01 Aug 2024,0.7817,3.6251,3.861,4.4454
02 Aug 2024,0.7809,3.5847,3.8364,4.4255
05 Aug 2024,0.7838,3.594,3.8451,4.4205
06 Aug 2024,0.7871,3.6553,3.9,4.4557
07 Aug 2024,0.7861,3.6974,3.9515,4.5052
08 Aug 2024,0.7865,3.7035,3.9571,4.5026
09 Aug 2024,0.7835,3.6849,3.9293,4.4866
12 Aug 2024,0.7822,3.6889,3.9252,4.4878
13 Aug 2024,0.7798,3.6332,3.8686,4.436
14 Aug 2024,0.7779,3.5813,3.8112,4.3759
15 Aug 2024,0.7781,3.6855,3.9111,4.4602
16 Aug 2024,0.7758,3.7009,3.9095,4.4461
19 Aug 2024,0.77,3.7264,3.9267,4.4563
20 Aug 2024,0.7674,3.7012,3.8991,4.4305
21 Aug 2024,0.7657,3.6863,3.8863,4.4188
22 Aug 2024,0.7632,3.7472,3.9478,4.4804
23 Aug 2024,0.7582,3.7027,3.8964,4.4203
27 Aug 2024,0.7556,3.7588,3.9632,4.4838
28 Aug 2024,0.7568,3.7624,3.9693,4.4928
29 Aug 2024,0.7601,3.7754,3.9903,4.5179
30 Aug 2024,0.7608,3.7552,3.971,4.4922
02 Sep 2024,0.7604,3.7906,4.0197,4.5379
03 Sep 2024,0.7637,3.7318,3.95,4.4789
04 Sep 2024,0.7598,3.6766,3.8975,4.4376
05 Sep 2024,0.76,3.6687,3.8916,4.429
06 Sep 2024,0.7599,3.6247,3.857,4.4101
09 Sep 2024,0.7646,3.5852,3.8396,4.4099
10 Sep 2024,0.7659,3.5555,3.8099,4.3891
11 Sep 2024,0.7683,3.4592,3.7245,4.3332
12 Sep 2024,0.7646,3.5017,3.7585,4.3528
13 Sep 2024,0.7602,3.4888,3.7499,4.3376
16 Sep 2024,0.7576,3.4725,3.7344,4.3214
17 Sep 2024,0.7583,3.4989,3.7487,4.3283
18 Sep 2024,0.7569,3.5765,3.8254,4.3892
19 Sep 2024,0.7547,3.6037,3.8668,4.4345
20 Sep 2024,0.753,3.6283,3.8943,4.4613
23 Sep 2024,0.749,3.635,3.9149,4.4864
24 Sep 2024,0.7469,3.6355,3.9146,4.4869
25 Sep 2024,0.7477,3.6952,3.971,4.5409
26 Sep 2024,0.7465,3.6841,3.9675,4.5509
27 Sep 2024,0.7459,3.6934,3.9752,4.5669
30 Sep 2024,0.7456,3.7187,3.9915,4.5657
01 Oct 2024,0.7525,3.6669,3.9205,4.4885
02 Oct 2024,0.7547,3.7606,4.0228,4.5836
03 Oct 2024,0.7629,3.7125,3.9959,4.5726
04 Oct 2024,0.7626,3.8635,4.1124,4.6566
07 Oct 2024,0.7646,3.9476,4.1838,4.7087
08 Oct 2024,0.7638,3.9281,4.1746,4.7084
09 Oct 2024,0.765,3.9141,4.1644,4.7053
10 Oct 2024,0.7664,3.9455,4.2108,4.7516
11 Oct 2024,0.7648,3.928,4.2004,4.7405
14 Oct 2024,0.7658,3.9434,4.2268,4.7665
15 Oct 2024,0.7637,3.8819,4.1459,4.6661
16 Oct 2024,0.7687,3.7684,4.0433,4.5681
17 Oct 2024,0.7694,3.8033,4.0897,4.6064
18 Oct 2024,0.7671,3.7686,4.0509,4.5814
21 Oct 2024,0.7691,3.8071,4.1116,4.6553
22 Oct 2024,0.7707,3.8387,4.1464,4.6917
23 Oct 2024,0.7723,3.8913,4.2026,4.7403
24 Oct 2024,0.7716,3.9058,4.2022,4.7335
25 Oct 2024,0.7698,3.9209,4.1986,4.7091
28 Oct 2024,0.7704,3.9712,4.2365,4.7486
29 Oct 2024,0.769,4.0207,4.2856,4.7789
30 Oct 2024,0.7686,4.0748,4.3271,4.83
31 Oct 2024,0.7779,4.1657,4.4096,4.8732
01 Nov 2024,0.7716,4.1838,4.4259,4.9064
04 Nov 2024,0.7704,4.1795,4.4163,4.9107
05 Nov 2024,0.7691,4.2737,4.4883,4.9526
06 Nov 2024,0.7758,4.2968,4.5364,5.0185
07 Nov 2024,0.7694,4.2165,4.4681,4.9636
08 Nov 2024,0.7729,4.1682,4.4052,4.9029
11 Nov 2024,0.777,4.1581,4.391,4.8705
12 Nov 2024,0.7835,4.2275,4.4459,4.8972
13 Nov 2024,0.7859,4.2592,4.4871,4.9146
14 Nov 2024,0.7869,4.213,4.4712,4.9349
15 Nov 2024,0.7919,4.1884,4.4545,4.9314
18 Nov 2024,0.7911,4.1952,4.4537,4.9204
19 Nov 2024,0.7896,4.1652,4.4139,4.8676
20 Nov 2024,0.7903,4.1853,4.4565,4.9333
21 Nov 2024,0.7926,4.1445,4.4132,4.9075
22 Nov 2024,0.7983,4.1041,4.3735,4.8645
25 Nov 2024,0.7967,4.0613,4.3108,4.7967
26 Nov 2024,0.796,4.0844,4.3366,4.829
27 Nov 2024,0.7888,4.0553,4.2854,4.7939
28 Nov 2024,0.7885,4.0201,4.2583,4.7696
29 Nov 2024,0.7869,3.9719,4.2333,4.7489
02 Dec 2024,0.7919,3.9501,4.2086,4.7341
03 Dec 2024,0.7898,3.9614,4.2246,4.7546
04 Dec 2024,0.7869,3.9599,4.2243,4.7572
05 Dec 2024,0.7839,4.0015,4.2561,4.7922
06 Dec 2024,0.7847,4.0074,4.2633,4.8018
09 Dec 2024,0.7815,3.9844,4.253,4.8048
10 Dec 2024,0.7851,4.0233,4.3027,4.8589
11 Dec 2024,0.7847,4.0095,4.3003,4.8613
12 Dec 2024,0.7881,4.0268,4.3265,4.8942
13 Dec 2024,0.7927,4.0883,4.3913,4.9473
16 Dec 2024,0.788,4.1342,4.4232,4.9707
17 Dec 2024,0.7868,4.2236,4.4999,5.0264
18 Dec 2024,0.7879,4.2503,4.5372,5.0459
19 Dec 2024,0.7968,4.2499,4.5773,5.114
20 Dec 2024,0.7974,4.1872,4.5181,5.0574
23 Dec 2024,0.7988,4.2192,4.5569,5.1111
24 Dec 2024,0.7975,4.2535,4.5926,5.1462
27 Dec 2024,0.7951,4.278,4.6235,5.171
30 Dec 2024,0.7993,4.254,4.5959,5.1487
31 Dec 2024,0.7982,4.2211,4.5701,5.1279
